entity,code,year,solar_(twh_-_equivalent)
Western Africa (EI),,1996,0.0
Western Africa (EI),,1997,0.0
Western Africa (EI),,1998,0.0
Western Africa (EI),,1999,0.0
Western Africa (EI),,2000,0.007218
Western Africa (EI),,2001,0.008924999
Western Africa (EI),,2002,0.007433417
Western Africa (EI),,2003,0.0110386945
Western Africa (EI),,2004,0.015053361
Western Africa (EI),,2005,0.018745195
Western Africa (EI),,2006,0.024151888
Western Africa (EI),,2007,0.030558333
Western Africa (EI),,2008,0.03497333
Western Africa (EI),,2009,0.040660832
Western Africa (EI),,2010,0.077455275
Western Africa (EI),,2011,0.117022224
Western Africa (EI),,2012,0.14261083
Western Africa (EI),,2013,0.22410555
Western Africa (EI),,2014,0.25430778
Western Africa (EI),,2015,0.2953511
Western Africa (EI),,2016,1.0424144
Western Africa (EI),,2017,0.8075186
Western Africa (EI),,2018,1.6650232
Western Africa (EI),,2019,2.1030953
Western Africa (EI),,2020,2.2484455
Western Africa (EI),,2021,2.859734
Western Africa (EI),,2022,3.2129865
Western Africa (EI),,2023,3.616136
World,OWID_WRL,1965,0.0
World,OWID_WRL,1966,0.0
World,OWID_WRL,1967,0.0
World,OWID_WRL,1968,0.0
World,OWID_WRL,1969,0.0
World,OWID_WRL,1970,0.0
World,OWID_WRL,1971,0.0
World,OWID_WRL,1972,0.0
World,OWID_WRL,1973,0.0
World,OWID_WRL,1974,0.0
World,OWID_WRL,1975,0.0
World,OWID_WRL,1976,0.0
World,OWID_WRL,1977,0.0
World,OWID_WRL,1978,0.0
World,OWID_WRL,1979,0.0
World,OWID_WRL,1980,0.0
World,OWID_WRL,1981,0.0
World,OWID_WRL,1982,0.0
World,OWID_WRL,1983,0.008870971
World,OWID_WRL,1984,0.018661888
World,OWID_WRL,1985,0.03473722
World,OWID_WRL,1986,0.04489833
World,OWID_WRL,1987,0.031353053
World,OWID_WRL,1988,0.030149443
World,OWID_WRL,1989,0.77539134
World,OWID_WRL,1990,1.1483465
World,OWID_WRL,1991,1.4942344
World,OWID_WRL,1992,1.379965
World,OWID_WRL,1993,1.6460894
World,OWID_WRL,1994,1.7652723
World,OWID_WRL,1995,1.8891695
World,OWID_WRL,1996,2.0676155
World,OWID_WRL,1997,2.2167242
World,OWID_WRL,1998,2.4006376
World,OWID_WRL,1999,2.6769266
World,OWID_WRL,2000,3.1288824
World,OWID_WRL,2001,4.1780615
World,OWID_WRL,2002,5.2459383
World,OWID_WRL,2003,6.5339413
World,OWID_WRL,2004,8.554863
World,OWID_WRL,2005,11.978459
World,OWID_WRL,2006,16.379019
World,OWID_WRL,2007,22.07666
World,OWID_WRL,2008,35.639404
World,OWID_WRL,2009,58.8195
World,OWID_WRL,2010,94.092354
World,OWID_WRL,2011,181.25386
World,OWID_WRL,2012,278.34863
World,OWID_WRL,2013,377.7912
World,OWID_WRL,2014,534.4909
World,OWID_WRL,2015,689.4229
World,OWID_WRL,2016,879.1254
World,OWID_WRL,2017,1185.098
World,OWID_WRL,2018,1520.514
World,OWID_WRL,2019,1859.5966
World,OWID_WRL,2020,2245.2683
World,OWID_WRL,2021,2751.7534
World,OWID_WRL,2022,3446.4075
World,OWID_WRL,2023,4264.261
