entity,code,year,wind_(twh_-_equivalent)
Netherlands,NLD,1966,0.0
Netherlands,NLD,1967,0.0
Netherlands,NLD,1968,0.0
Netherlands,NLD,1969,0.0
Netherlands,NLD,1970,0.0
Netherlands,NLD,1971,0.0
Netherlands,NLD,1972,0.0
Netherlands,NLD,1973,0.0
Netherlands,NLD,1974,0.0
Netherlands,NLD,1975,0.0
Netherlands,NLD,1976,0.0
Netherlands,NLD,1977,0.0
Netherlands,NLD,1978,0.0
Netherlands,NLD,1979,0.0
Netherlands,NLD,1980,0.0
Netherlands,NLD,1981,0.0
Netherlands,NLD,1982,0.0
Netherlands,NLD,1983,0.0
Netherlands,NLD,1984,0.0
Netherlands,NLD,1985,0.0
Netherlands,NLD,1986,0.002957
Netherlands,NLD,1987,0.005913972
Netherlands,NLD,1988,0.047311943
Netherlands,NLD,1989,0.06801083
Netherlands,NLD,1990,0.16559137
Netherlands,NLD,1991,0.26021498
Netherlands,NLD,1992,0.4346775
Netherlands,NLD,1993,0.5145161
Netherlands,NLD,1994,0.7037633
Netherlands,NLD,1995,0.93736553
Netherlands,NLD,1996,1.2922041
Netherlands,NLD,1997,1.40457
Netherlands,NLD,1998,1.892473
Netherlands,NLD,1999,1.907258
Netherlands,NLD,2000,2.451344
Netherlands,NLD,2001,2.423675
Netherlands,NLD,2002,2.7612174
Netherlands,NLD,2003,3.8223636
Netherlands,NLD,2004,5.380044
Netherlands,NLD,2005,5.918676
Netherlands,NLD,2006,7.7793365
Netherlands,NLD,2007,9.718533
Netherlands,NLD,2008,11.966163
Netherlands,NLD,2009,12.79993
Netherlands,NLD,2010,11.083041
Netherlands,NLD,2011,14.06961
Netherlands,NLD,2012,13.659854
Netherlands,NLD,2013,15.3363285
Netherlands,NLD,2014,15.705545
Netherlands,NLD,2015,20.331558
Netherlands,NLD,2016,21.872591
Netherlands,NLD,2017,28.126646
Netherlands,NLD,2018,27.908482
Netherlands,NLD,2019,30.334578
Netherlands,NLD,2020,40.123726
Netherlands,NLD,2021,47.2206
Netherlands,NLD,2022,55.794765
Netherlands,NLD,2023,75.03346
New Zealand,NZL,1974,0.0
New Zealand,NZL,1975,0.0
New Zealand,NZL,1976,0.0
New Zealand,NZL,1977,0.0
New Zealand,NZL,1978,0.0
New Zealand,NZL,1979,0.0
New Zealand,NZL,1980,0.0
New Zealand,NZL,1981,0.0
New Zealand,NZL,1982,0.0
New Zealand,NZL,1983,0.0
New Zealand,NZL,1984,0.0
New Zealand,NZL,1985,0.0
New Zealand,NZL,1986,0.0
New Zealand,NZL,1987,0.0
New Zealand,NZL,1988,0.0
New Zealand,NZL,1989,0.0
New Zealand,NZL,1990,0.0
New Zealand,NZL,1991,0.0
New Zealand,NZL,1992,0.0020430111
New Zealand,NZL,1993,0.0029151666
New Zealand,NZL,1994,0.0029868612
New Zealand,NZL,1995,0.0029868612
New Zealand,NZL,1996,0.024620665
New Zealand,NZL,1997,0.040196113
New Zealand,NZL,1998,0.06525972
New Zealand,NZL,1999,0.11530166
New Zealand,NZL,2000,0.35545388
New Zealand,NZL,2001,0.40831694
New Zealand,NZL,2002,0.4538297
New Zealand,NZL,2003,0.42498693
New Zealand,NZL,2004,1.0418228
New Zealand,NZL,2005,1.759241
New Zealand,NZL,2006,1.7704588
New Zealand,NZL,2007,2.6293476
New Zealand,NZL,2008,2.9743276
New Zealand,NZL,2009,4.12333
New Zealand,NZL,2010,4.544111
New Zealand,NZL,2011,5.3992906
New Zealand,NZL,2012,5.7010202
New Zealand,NZL,2013,5.5104413
New Zealand,NZL,2014,5.989612
New Zealand,NZL,2015,6.3665366
New Zealand,NZL,2016,6.266317
New Zealand,NZL,2017,5.564888
New Zealand,NZL,2018,5.4712734
New Zealand,NZL,2019,5.9458766
New Zealand,NZL,2020,6.054294
New Zealand,NZL,2021,6.9151397
New Zealand,NZL,2022,7.470776
New Zealand,NZL,2023,8.38654
Non-OECD (EI),,1965,0.0
Non-OECD (EI),,1966,0.0
Non-OECD (EI),,1967,0.0
Non-OECD (EI),,1968,0.0
Non-OECD (EI),,1969,0.0
Non-OECD (EI),,1970,0.0
Non-OECD (EI),,1971,0.0
Non-OECD (EI),,1972,0.0
Non-OECD (EI),,1973,0.0
Non-OECD (EI),,1974,0.0
Non-OECD (EI),,1975,0.0
Non-OECD (EI),,1976,0.0
Non-OECD (EI),,1977,0.0
Non-OECD (EI),,1978,0.0
Non-OECD (EI),,1979,0.0
Non-OECD (EI),,1980,0.0
Non-OECD (EI),,1981,0.0
Non-OECD (EI),,1982,0.0
Non-OECD (EI),,1983,0.0
Non-OECD (EI),,1984,0.0
Non-OECD (EI),,1985,0.0
Non-OECD (EI),,1986,0.0
Non-OECD (EI),,1987,0.0
Non-OECD (EI),,1988,0.0
Non-OECD (EI),,1989,0.0
Non-OECD (EI),,1990,0.10152333
Non-OECD (EI),,1991,0.36371222
Non-OECD (EI),,1992,0.6528533
Non-OECD (EI),,1993,0.9226861
Non-OECD (EI),,1994,1.7443494
Non-OECD (EI),,1995,3.336327
Non-OECD (EI),,1996,2.962989
Non-OECD (EI),,1997,3.6337433
Non-OECD (EI),,1998,4.440585
Non-OECD (EI),,1999,6.0300016
Non-OECD (EI),,2000,7.3467264
Non-OECD (EI),,2001,10.08601
Non-OECD (EI),,2002,10.663102
Non-OECD (EI),,2003,12.899831
Non-OECD (EI),,2004,22.028063
Non-OECD (EI),,2005,26.534914
Non-OECD (EI),,2006,42.469086
Non-OECD (EI),,2007,56.214157
Non-OECD (EI),,2008,87.97309
Non-OECD (EI),,2009,135.84795
Non-OECD (EI),,2010,212.43457
Non-OECD (EI),,2011,299.74582
Non-OECD (EI),,2012,401.574
Non-OECD (EI),,2013,521.05896
Non-OECD (EI),,2014,612.5646
Non-OECD (EI),,2015,729.1735
Non-OECD (EI),,2016,945.1174
Non-OECD (EI),,2017,1175.7927
Non-OECD (EI),,2018,1384.5259
Non-OECD (EI),,2019,1550.8058
Non-OECD (EI),,2020,1724.1918
Non-OECD (EI),,2021,2310.83
Non-OECD (EI),,2022,2643.1492
Non-OECD (EI),,2023,3054.6785
North America,,1971,0.0
North America,,1972,0.0
North America,,1973,0.0
North America,,1974,0.0
North America,,1975,0.0
North America,,1976,0.0
North America,,1977,0.0
North America,,1978,0.0
North America,,1979,0.0
North America,,1980,0.0
North America,,1981,0.0
North America,,1982,0.0
North America,,1983,0.0079689445
North America,,1984,0.019384695
North America,,1985,0.020167276
North America,,1986,0.015468944
North America,,1987,0.013533473
North America,,1988,0.0055585527
North America,,1989,6.3113284
North America,,1990,8.337783
North America,,1991,8.822702
North America,,1992,8.80204
North America,,1993,9.160475
North America,,1994,10.50827
North America,,1995,9.669334
North America,,1996,9.88256
North America,,1997,10.063429
North America,,1998,9.291987
North America,,1999,13.968126
North America,,2000,17.660051
North America,,2001,21.15343
North America,,2002,31.948944
North America,,2003,35.016567
North America,,2004,44.224487
North America,,2005,56.362236
North America,,2006,83.93538
North America,,2007,107.96353
North America,,2008,168.89803
North America,,2009,229.18039
North America,,2010,293.80417
North America,,2011,368.49734
North America,,2012,432.61417
North America,,2013,506.3567
North America,,2014,551.9256
North America,,2015,617.8964
North America,,2016,727.30566
North America,,2017,799.0654
North America,,2018,853.93195
North America,,2019,923.3078
North America,,2020,1047.7241
North America,,2021,1158.2338
North America,,2022,1303.0435
North America,,2023,1278.6235
North America (EI),,1971,0.0
North America (EI),,1972,0.0
North America (EI),,1973,0.0
North America (EI),,1974,0.0
North America (EI),,1975,0.0
North America (EI),,1976,0.0
North America (EI),,1977,0.0
North America (EI),,1978,0.0
North America (EI),,1979,0.0
North America (EI),,1980,0.0
North America (EI),,1981,0.0
North America (EI),,1982,0.0
North America (EI),,1983,0.0079689445
North America (EI),,1984,0.019384695
North America (EI),,1985,0.020167276
North America (EI),,1986,0.015468944
North America (EI),,1987,0.013533444
North America (EI),,1988,0.0055585555
North America (EI),,1989,6.311329
North America (EI),,1990,8.337784
North America (EI),,1991,8.822703
North America (EI),,1992,8.80204
North America (EI),,1993,9.155396
North America (EI),,1994,10.485272
North America (EI),,1995,9.646336
North America (EI),,1996,9.86078
North America (EI),,1997,10.03971
North America (EI),,1998,9.265011
North America (EI),,1999,13.934314
North America (EI),,2000,17.543104
North America (EI),,2001,21.012192
North America (EI),,2002,31.77113
North America (EI),,2003,34.828957
North America (EI),,2004,43.949818
North America (EI),,2005,56.056786
North America (EI),,2006,83.58598
North America (EI),,2007,107.59998
North America (EI),,2008,168.50749
North America (EI),,2009,228.64061
North America (EI),,2010,293.0224
North America (EI),,2011,367.52835
North America (EI),,2012,431.1527
North America (EI),,2013,503.8346
North America (EI),,2014,549.2248
North America (EI),,2015,614.95764
North America (EI),,2016,724.3973
North America (EI),,2017,795.7385
North America (EI),,2018,850.147
North America (EI),,2019,918.567
North America (EI),,2020,1042.1613
North America (EI),,2021,1152.3546
North America (EI),,2022,1297.2825
North America (EI),,2023,1273.1608
North Macedonia,MKD,1990,0.0
North Macedonia,MKD,1991,0.0
North Macedonia,MKD,1992,0.0
North Macedonia,MKD,1993,0.0
North Macedonia,MKD,1994,0.0
North Macedonia,MKD,1995,0.0
North Macedonia,MKD,1996,0.0
North Macedonia,MKD,1997,0.0
North Macedonia,MKD,1998,0.0
North Macedonia,MKD,1999,0.0
North Macedonia,MKD,2000,0.0
North Macedonia,MKD,2001,0.0
North Macedonia,MKD,2002,0.0
North Macedonia,MKD,2003,0.0
North Macedonia,MKD,2004,0.0
North Macedonia,MKD,2005,0.0
North Macedonia,MKD,2006,0.0
North Macedonia,MKD,2007,0.0
North Macedonia,MKD,2008,0.0
North Macedonia,MKD,2009,0.0
North Macedonia,MKD,2010,0.0
North Macedonia,MKD,2011,0.0
North Macedonia,MKD,2012,0.0
North Macedonia,MKD,2013,0.0
North Macedonia,MKD,2014,0.19135167
North Macedonia,MKD,2015,0.3252222
North Macedonia,MKD,2016,0.29309
North Macedonia,MKD,2017,0.29401943
North Macedonia,MKD,2018,0.2575297
North Macedonia,MKD,2019,0.26835775
North Macedonia,MKD,2020,0.30697387
North Macedonia,MKD,2021,0.27039695
North Macedonia,MKD,2022,0.28067362
North Macedonia,MKD,2023,0.4095136
Norway,NOR,1965,0.0
Norway,NOR,1966,0.0
Norway,NOR,1967,0.0
Norway,NOR,1968,0.0
Norway,NOR,1969,0.0
Norway,NOR,1970,0.0
Norway,NOR,1971,0.0
Norway,NOR,1972,0.0
Norway,NOR,1973,0.0
Norway,NOR,1974,0.0
Norway,NOR,1975,0.0
Norway,NOR,1976,0.0
Norway,NOR,1977,0.0
Norway,NOR,1978,0.0
Norway,NOR,1979,0.0
Norway,NOR,1980,0.0
Norway,NOR,1981,0.0
Norway,NOR,1982,0.0
Norway,NOR,1983,0.0
Norway,NOR,1984,0.0
Norway,NOR,1985,0.0
Norway,NOR,1986,0.0
Norway,NOR,1987,0.0
Norway,NOR,1988,0.0
Norway,NOR,1989,0.0
Norway,NOR,1990,0.0
Norway,NOR,1991,0.0
Norway,NOR,1992,0.0
Norway,NOR,1993,0.020698916
Norway,NOR,1994,0.026612887
Norway,NOR,1995,0.029569998
Norway,NOR,1996,0.026612887
Norway,NOR,1997,0.032526944
Norway,NOR,1998,0.032526944
Norway,NOR,1999,0.07392472
Norway,NOR,2000,0.09166667
Norway,NOR,2001,0.079320274
Norway,NOR,2002,0.2189125
Norway,NOR,2003,0.63222694
Norway,NOR,2004,0.7261764
Norway,NOR,2005,1.4288434
Norway,NOR,2006,1.8096775
Norway,NOR,2007,2.5222378
Norway,NOR,2008,2.565583
Norway,NOR,2009,2.7284796
Norway,NOR,2010,2.4397335
Norway,NOR,2011,3.5393538
Norway,NOR,2012,4.244516
Norway,NOR,2013,5.1265106
Norway,NOR,2014,6.00607
Norway,NOR,2015,6.7728252
Norway,NOR,2016,5.664612
Norway,NOR,2017,7.5953226
Norway,NOR,2018,10.257484
Norway,NOR,2019,14.563746
Norway,NOR,2020,26.029152
Norway,NOR,2021,30.790531
Norway,NOR,2022,38.61064
Norway,NOR,2023,36.275948
OECD (EI),,1965,0.0
OECD (EI),,1966,0.0
OECD (EI),,1967,0.0
OECD (EI),,1968,0.0
OECD (EI),,1969,0.0
OECD (EI),,1970,0.0
OECD (EI),,1971,0.0
OECD (EI),,1972,0.0
OECD (EI),,1973,0.0
OECD (EI),,1974,0.0
OECD (EI),,1975,0.0
OECD (EI),,1976,0.0
OECD (EI),,1977,0.0
OECD (EI),,1978,0.008870971
OECD (EI),,1979,0.017741943
OECD (EI),,1980,0.031048333
OECD (EI),,1981,0.031048333
OECD (EI),,1982,0.054704163
OECD (EI),,1983,0.09697445
OECD (EI),,1984,0.13234167
OECD (EI),,1985,0.18989833
OECD (EI),,1986,0.4105228
OECD (EI),,1987,0.57772696
OECD (EI),,1988,0.980478
OECD (EI),,1989,7.835361
OECD (EI),,1990,10.639652
OECD (EI),,1991,11.718861
OECD (EI),,1992,13.34202
OECD (EI),,1993,15.944479
OECD (EI),,1994,19.344099
OECD (EI),,1995,21.124252
OECD (EI),,1996,24.287441
OECD (EI),,1997,31.933561
OECD (EI),,1998,42.662064
OECD (EI),,1999,56.737705
OECD (EI),,2000,85.53097
OECD (EI),,2001,102.666306
OECD (EI),,2002,142.23067
OECD (EI),,2003,170.63339
OECD (EI),,2004,224.69434
OECD (EI),,2005,273.0562
OECD (EI),,2006,337.40048
OECD (EI),,2007,428.73495
OECD (EI),,2008,534.2087
OECD (EI),,2009,637.16724
OECD (EI),,2010,749.05133
OECD (EI),,2011,915.9347
OECD (EI),,2012,1053.0415
OECD (EI),,2013,1210.9956
OECD (EI),,2014,1299.7677
OECD (EI),,2015,1509.5569
OECD (EI),,2016,1630.5562
OECD (EI),,2017,1863.1826
OECD (EI),,2018,1976.8026
OECD (EI),,2019,2195.9028
OECD (EI),,2020,2463.9192
OECD (EI),,2021,2555.1047
OECD (EI),,2022,2852.5947
OECD (EI),,2023,2985.681
Oceania,,1974,0.0
Oceania,,1975,0.0
Oceania,,1976,0.0
Oceania,,1977,0.0
Oceania,,1978,0.0
Oceania,,1979,0.0
Oceania,,1980,0.0
Oceania,,1981,0.0
Oceania,,1982,0.0
Oceania,,1983,0.0
Oceania,,1984,0.0
Oceania,,1985,0.0
Oceania,,1986,0.0
Oceania,,1987,0.0
Oceania,,1988,0.0
Oceania,,1989,0.0
Oceania,,1990,0.0
Oceania,,1991,0.0
Oceania,,1992,0.0020430111
Oceania,,1993,0.008829138
Oceania,,1994,0.019250305
Oceania,,1995,0.023685778
Oceania,,1996,0.04531958
Oceania,,1997,0.062373526
Oceania,,1998,0.11848555
Oceania,,1999,0.2424522
Oceania,,2000,0.7516905
Oceania,,2001,1.2514622
Oceania,,2002,2.0111737
Oceania,,2003,2.4668193
Oceania,,2004,3.332736
Oceania,,2005,5.4789586
Oceania,,2006,7.922508
Oceania,,2007,10.694006
Oceania,,2008,12.692772
Oceania,,2009,16.516687
Oceania,,2010,18.380371
Oceania,,2011,23.142958
Oceania,,2012,26.882473
Oceania,,2013,30.745083
Oceania,,2014,32.476463
Oceania,,2015,38.232483
Oceania,,2016,41.174095
Oceania,,2017,40.722637
Oceania,,2018,48.495964
Oceania,,2019,57.272705
Oceania,,2020,65.42653
Oceania,,2021,77.03128
Oceania,,2022,85.815956
Oceania,,2023,91.1686
Oman,OMN,1971,0.0
Oman,OMN,1972,0.0
Oman,OMN,1973,0.0
Oman,OMN,1974,0.0
Oman,OMN,1975,0.0
Oman,OMN,1976,0.0
Oman,OMN,1977,0.0
Oman,OMN,1978,0.0
Oman,OMN,1979,0.0
Oman,OMN,1980,0.0
Oman,OMN,1981,0.0
Oman,OMN,1982,0.0
Oman,OMN,1983,0.0
Oman,OMN,1984,0.0
Oman,OMN,1985,0.0
Oman,OMN,1986,0.0
Oman,OMN,1987,0.0
Oman,OMN,1988,0.0
Oman,OMN,1989,0.0
Oman,OMN,1990,0.0
Oman,OMN,1991,0.0
Oman,OMN,1992,0.0
Oman,OMN,1993,0.0
Oman,OMN,1994,0.0
Oman,OMN,1995,0.0
Oman,OMN,1996,0.0
Oman,OMN,1997,0.0
Oman,OMN,1998,0.0
Oman,OMN,1999,0.0
Oman,OMN,2000,0.0
Oman,OMN,2001,0.0
Oman,OMN,2002,0.0
Oman,OMN,2003,0.0
Oman,OMN,2004,0.0
Oman,OMN,2005,0.0
Oman,OMN,2006,0.0
Oman,OMN,2007,0.0
Oman,OMN,2008,0.0
Oman,OMN,2009,0.0
Oman,OMN,2010,0.0
Oman,OMN,2011,0.0
Oman,OMN,2012,0.0
Oman,OMN,2013,0.0
Oman,OMN,2014,0.0
Oman,OMN,2015,0.0
Oman,OMN,2016,0.0
Oman,OMN,2017,0.0
Oman,OMN,2018,0.0
Oman,OMN,2019,0.02293297
Oman,OMN,2020,0.27392194
Oman,OMN,2021,0.3115703
Oman,OMN,2022,0.30011502
Oman,OMN,2023,0.2990247
Pakistan,PAK,1971,0.0
Pakistan,PAK,1972,0.0
Pakistan,PAK,1973,0.0
Pakistan,PAK,1974,0.0
Pakistan,PAK,1975,0.0
Pakistan,PAK,1976,0.0
Pakistan,PAK,1977,0.0
Pakistan,PAK,1978,0.0
Pakistan,PAK,1979,0.0
Pakistan,PAK,1980,0.0
Pakistan,PAK,1981,0.0
Pakistan,PAK,1982,0.0
Pakistan,PAK,1983,0.0
Pakistan,PAK,1984,0.0
Pakistan,PAK,1985,0.0
Pakistan,PAK,1986,0.0
Pakistan,PAK,1987,0.0
Pakistan,PAK,1988,0.0
Pakistan,PAK,1989,0.0
Pakistan,PAK,1990,0.0
Pakistan,PAK,1991,0.0
Pakistan,PAK,1992,0.0
Pakistan,PAK,1993,0.0
Pakistan,PAK,1994,0.0
Pakistan,PAK,1995,0.0
Pakistan,PAK,1996,0.0
Pakistan,PAK,1997,0.0
Pakistan,PAK,1998,0.0
Pakistan,PAK,1999,0.0
Pakistan,PAK,2000,0.0
Pakistan,PAK,2001,0.0
Pakistan,PAK,2002,0.0
Pakistan,PAK,2003,0.0
Pakistan,PAK,2004,0.0
Pakistan,PAK,2005,0.0
Pakistan,PAK,2006,0.0
Pakistan,PAK,2007,0.0
Pakistan,PAK,2008,0.0
Pakistan,PAK,2009,0.0
Pakistan,PAK,2010,0.0
Pakistan,PAK,2011,0.0
Pakistan,PAK,2012,0.052096665
Pakistan,PAK,2013,0.41255084
Pakistan,PAK,2014,0.8489442
Pakistan,PAK,2015,1.6119969
Pakistan,PAK,2016,2.457839
Pakistan,PAK,2017,4.691593
Pakistan,PAK,2018,7.4921436
Pakistan,PAK,2019,8.298686
Pakistan,PAK,2020,7.175438
Pakistan,PAK,2021,8.981276
Pakistan,PAK,2022,12.101586
Pakistan,PAK,2023,11.379735
Peru,PER,1971,0.0
Peru,PER,1972,0.0
Peru,PER,1973,0.0
Peru,PER,1974,0.0
Peru,PER,1975,0.0
Peru,PER,1976,0.0
Peru,PER,1977,0.0
Peru,PER,1978,0.0
Peru,PER,1979,0.0
Peru,PER,1980,0.0
Peru,PER,1981,0.0
Peru,PER,1982,0.0
Peru,PER,1983,0.0
Peru,PER,1984,0.0
Peru,PER,1985,0.0
Peru,PER,1986,0.0
Peru,PER,1987,0.0
Peru,PER,1988,0.0
Peru,PER,1989,0.0
Peru,PER,1990,0.0
Peru,PER,1991,0.0
Peru,PER,1992,0.0
Peru,PER,1993,0.0
Peru,PER,1994,0.0
Peru,PER,1995,0.0
Peru,PER,1996,0.0011827945
Peru,PER,1997,0.0017741943
Peru,PER,1998,0.0014784944
Peru,PER,1999,0.0017741943
Peru,PER,2000,0.0023655917
Peru,PER,2001,0.0035253332
Peru,PER,2002,0.003502611
Peru,PER,2003,0.0034801387
Peru,PER,2004,0.003457972
Peru,PER,2005,0.0034360832
Peru,PER,2006,0.003414472
Peru,PER,2007,0.0033931388
Peru,PER,2008,0.0033720832
Peru,PER,2009,0.00335125
Peru,PER,2010,0.0033306943
Peru,PER,2011,0.003310389
Peru,PER,2012,0.0032903333
Peru,PER,2013,0.0032704999
Peru,PER,2014,0.69759274
Peru,PER,2015,1.600633
Peru,PER,2016,2.848368
Peru,PER,2017,2.8567142
Peru,PER,2018,3.9749405
Peru,PER,2019,4.362534
Peru,PER,2020,4.7643566
Peru,PER,2021,4.7690897
Peru,PER,2022,5.0366435
Peru,PER,2023,6.116605
Philippines,PHL,1965,0.0
Philippines,PHL,1966,0.0
Philippines,PHL,1967,0.0
Philippines,PHL,1968,0.0
Philippines,PHL,1969,0.0
Philippines,PHL,1970,0.0
Philippines,PHL,1971,0.0
Philippines,PHL,1972,0.0
Philippines,PHL,1973,0.0
Philippines,PHL,1974,0.0
Philippines,PHL,1975,0.0
Philippines,PHL,1976,0.0
Philippines,PHL,1977,0.0
Philippines,PHL,1978,0.0
Philippines,PHL,1979,0.0
Philippines,PHL,1980,0.0
Philippines,PHL,1981,0.0
Philippines,PHL,1982,0.0
Philippines,PHL,1983,0.0
Philippines,PHL,1984,0.0
Philippines,PHL,1985,0.0
Philippines,PHL,1986,0.0
Philippines,PHL,1987,0.0
Philippines,PHL,1988,0.0
Philippines,PHL,1989,0.0
Philippines,PHL,1990,0.0
Philippines,PHL,1991,0.0
Philippines,PHL,1992,0.0
Philippines,PHL,1993,0.0
Philippines,PHL,1994,0.0
Philippines,PHL,1995,0.0
Philippines,PHL,1996,0.0
Philippines,PHL,1997,0.0
Philippines,PHL,1998,0.0
Philippines,PHL,1999,0.0
Philippines,PHL,2000,0.0
Philippines,PHL,2001,0.0
Philippines,PHL,2002,0.0
Philippines,PHL,2003,0.0
Philippines,PHL,2004,0.0
Philippines,PHL,2005,0.050020833
Philippines,PHL,2006,0.15147498
Philippines,PHL,2007,0.16355528
Philippines,PHL,2008,0.17249833
Philippines,PHL,2009,0.17992888
Philippines,PHL,2010,0.17130028
Philippines,PHL,2011,0.24332444
Philippines,PHL,2012,0.20657471
Philippines,PHL,2013,0.17893721
Philippines,PHL,2014,0.41192362
Philippines,PHL,2015,2.0154583
Philippines,PHL,2016,2.6106977
Philippines,PHL,2017,2.9102757
Philippines,PHL,2018,3.05032
Philippines,PHL,2019,2.745787
Philippines,PHL,2020,2.6957548
Philippines,PHL,2021,3.3820457
Philippines,PHL,2022,2.7446687
Philippines,PHL,2023,3.363277
Poland,POL,1965,0.0
Poland,POL,1966,0.0
Poland,POL,1967,0.0
Poland,POL,1968,0.0
Poland,POL,1969,0.0
Poland,POL,1970,0.0
Poland,POL,1971,0.0
Poland,POL,1972,0.0
Poland,POL,1973,0.0
Poland,POL,1974,0.0
Poland,POL,1975,0.0
Poland,POL,1976,0.0
Poland,POL,1977,0.0
Poland,POL,1978,0.0
Poland,POL,1979,0.0
Poland,POL,1980,0.0
Poland,POL,1981,0.0
Poland,POL,1982,0.0
Poland,POL,1983,0.0
Poland,POL,1984,0.0
Poland,POL,1985,0.0
Poland,POL,1986,0.0
Poland,POL,1987,0.0
Poland,POL,1988,0.0
Poland,POL,1989,0.0
Poland,POL,1990,0.0
Poland,POL,1991,0.0
Poland,POL,1992,0.0
Poland,POL,1993,0.0
Poland,POL,1994,0.0
Poland,POL,1995,0.002957
Poland,POL,1996,0.0
Poland,POL,1997,0.005913972
Poland,POL,1998,0.011827944
Poland,POL,1999,0.011827944
Poland,POL,2000,0.014784943
Poland,POL,2001,0.041129164
Poland,POL,2002,0.1780489
Poland,POL,2003,0.35961527
Poland,POL,2004,0.4091947
Poland,POL,2005,0.38656083
Poland,POL,2006,0.7284236
Poland,POL,2007,1.4760181
Poland,POL,2008,2.3520186
Poland,POL,2009,3.007751
Poland,POL,2010,4.618563
Poland,POL,2011,8.841488
Poland,POL,2012,13.015967
Poland,POL,2013,16.363407
Poland,POL,2014,20.800453
Poland,POL,2015,29.240294
Poland,POL,2016,33.698547
Poland,POL,2017,39.677177
Poland,POL,2018,33.862663
Poland,POL,2019,39.820995
Poland,POL,2020,41.4955
Poland,POL,2021,42.477947
Poland,POL,2022,51.56792
Poland,POL,2023,62.681602
Portugal,PRT,1965,0.0
Portugal,PRT,1966,0.0
Portugal,PRT,1967,0.0
Portugal,PRT,1968,0.0
Portugal,PRT,1969,0.0
Portugal,PRT,1970,0.0
Portugal,PRT,1971,0.0
Portugal,PRT,1972,0.0
Portugal,PRT,1973,0.0
Portugal,PRT,1974,0.0
Portugal,PRT,1975,0.0
Portugal,PRT,1976,0.0
Portugal,PRT,1977,0.0
Portugal,PRT,1978,0.0
Portugal,PRT,1979,0.0
Portugal,PRT,1980,0.0
Portugal,PRT,1981,0.0
Portugal,PRT,1982,0.0
Portugal,PRT,1983,0.0
Portugal,PRT,1984,0.0
Portugal,PRT,1985,0.0
Portugal,PRT,1986,0.0
Portugal,PRT,1987,0.0
Portugal,PRT,1988,0.0
Portugal,PRT,1989,0.002957
Portugal,PRT,1990,0.0028375275
Portugal,PRT,1991,0.0028375275
Portugal,PRT,1992,0.011350055
Portugal,PRT,1993,0.031212777
Portugal,PRT,1994,0.050268885
Portugal,PRT,1995,0.047311943
Portugal,PRT,1996,0.062096667
Portugal,PRT,1997,0.11236555
Portugal,PRT,1998,0.26317194
Portugal,PRT,1999,0.36370972
Portugal,PRT,2000,0.49677414
Portugal,PRT,2001,0.7520739
Portugal,PRT,2002,1.056618
Portugal,PRT,2003,1.4384613
Portugal,PRT,2004,2.351428
Portugal,PRT,2005,5.0768323
Portugal,PRT,2006,8.322808
Portugal,PRT,2007,11.415106
Portugal,PRT,2008,16.177504
Portugal,PRT,2009,21.16038
Portugal,PRT,2010,25.485365
Portugal,PRT,2011,25.274792
Portugal,PRT,2012,28.132257
Portugal,PRT,2013,32.744804
Portugal,PRT,2014,32.810925
Portugal,PRT,2015,31.259047
Portugal,PRT,2016,33.393368
Portugal,PRT,2017,32.59548
Portugal,PRT,2018,33.381138
Portugal,PRT,2019,36.025833
Portugal,PRT,2020,32.299847
Portugal,PRT,2021,34.58099
Portugal,PRT,2022,34.528893
Portugal,PRT,2023,34.177437
Qatar,QAT,1971,0.0
Qatar,QAT,1972,0.0
Qatar,QAT,1973,0.0
Qatar,QAT,1974,0.0
Qatar,QAT,1975,0.0
Qatar,QAT,1976,0.0
Qatar,QAT,1977,0.0
Qatar,QAT,1978,0.0
Qatar,QAT,1979,0.0
Qatar,QAT,1980,0.0
Qatar,QAT,1981,0.0
Qatar,QAT,1982,0.0
Qatar,QAT,1983,0.0
Qatar,QAT,1984,0.0
Qatar,QAT,1985,0.0
Qatar,QAT,1986,0.0
Qatar,QAT,1987,0.0
Qatar,QAT,1988,0.0
Qatar,QAT,1989,0.0
Qatar,QAT,1990,0.0
Qatar,QAT,1991,0.0
Qatar,QAT,1992,0.0
Qatar,QAT,1993,0.0
Qatar,QAT,1994,0.0
Qatar,QAT,1995,0.0
Qatar,QAT,1996,0.0
Qatar,QAT,1997,0.0
Qatar,QAT,1998,0.0
Qatar,QAT,1999,0.0
Qatar,QAT,2000,0.0
Qatar,QAT,2001,0.0
Qatar,QAT,2002,0.0
Qatar,QAT,2003,0.0
Qatar,QAT,2004,0.0
Qatar,QAT,2005,0.0
Qatar,QAT,2006,0.0
Qatar,QAT,2007,0.0
Qatar,QAT,2008,0.0
Qatar,QAT,2009,0.0
Qatar,QAT,2010,0.0
Qatar,QAT,2011,0.0
Qatar,QAT,2012,0.0
Qatar,QAT,2013,0.0
Qatar,QAT,2014,0.0
Qatar,QAT,2015,0.0
Qatar,QAT,2016,0.0
Qatar,QAT,2017,0.0
Qatar,QAT,2018,0.0
Qatar,QAT,2019,0.0
Qatar,QAT,2020,0.0
Qatar,QAT,2021,0.0
Qatar,QAT,2022,0.0
Qatar,QAT,2023,0.0
Romania,ROU,1971,0.0
Romania,ROU,1972,0.0
Romania,ROU,1973,0.0
