Entity,Code,Year,Low-carbon energy (TWh - equivalent)
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.001711325
Saudi Arabia,SAU,2009,0.0017007611
Saudi Arabia,SAU,2010,0.011349333
Saudi Arabia,SAU,2011,0.014874666
Saudi Arabia,SAU,2012,0.070295
Saudi Arabia,SAU,2013,0.11576222
Saudi Arabia,SAU,2014,0.124296114
Saudi Arabia,SAU,2015,0.12355639
Saudi Arabia,SAU,2016,0.12282527
Saudi Arabia,SAU,2017,0.18590179
Saudi Arabia,SAU,2018,0.4347093
Saudi Arabia,SAU,2019,0.55996114
Saudi Arabia,SAU,2020,0.55939186
Saudi Arabia,SAU,2021,2.1877902
Saudi Arabia,SAU,2022,5.947817
Saudi Arabia,SAU,2023,14.986544
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.2713375
Singapore,SGP,1987,0.2713375
Singapore,SGP,1988,0.2713375
Singapore,SGP,1989,0.2713375
Singapore,SGP,1990,0.2713375
Singapore,SGP,1991,0.78209
Singapore,SGP,1992,0.78209
Singapore,SGP,1993,0.78209
Singapore,SGP,1994,0.78209
Singapore,SGP,1995,0.78209
Singapore,SGP,1996,0.78209
Singapore,SGP,1997,0.78209
Singapore,SGP,1998,0.78209
Singapore,SGP,1999,0.78209
Slovakia,SVK,1965,6.573263
Slovakia,SVK,1966,6.298833
Slovakia,SVK,1967,5.397133
Slovakia,SVK,1968,4.952817
Slovakia,SVK,1969,3.855095
Slovakia,SVK,1970,5.8153124
Slovakia,SVK,1971,4.364516
Slovakia,SVK,1972,4.580018
Slovakia,SVK,1973,4.5674434
Slovakia,SVK,1974,7.952419
Slovakia,SVK,1975,6.4505076
Slovakia,SVK,1976,7.224343
Slovakia,SVK,1977,7.443907
Slovakia,SVK,1978,6.7337513
Slovakia,SVK,1979,11.663113
Slovakia,SVK,1980,19.508003
Slovakia,SVK,1981,20.378405
Slovakia,SVK,1982,21.67485
Slovakia,SVK,1983,22.86792
Slovakia,SVK,1984,25.138887
Slovakia,SVK,1985,32.88151
Slovakia,SVK,1986,38.19728
Slovakia,SVK,1987,38.38121
Slovakia,SVK,1988,37.74716
Slovakia,SVK,1989,40.29728
Slovakia,SVK,1990,39.711468
Slovakia,SVK,1991,37.331154
Slovakia,SVK,1992,37.082226
Slovakia,SVK,1993,42.843575
Slovakia,SVK,1994,48.616188
Slovakia,SVK,1995,46.882763
Slovakia,SVK,1996,44.418396
Slovakia,SVK,1997,43.437004
Slovakia,SVK,1998,44.94812
Slovakia,SVK,1999,50.44925
Slovakia,SVK,2000,60.448475
Slovakia,SVK,2001,63.520134
Slovakia,SVK,2002,66.17705
Slovakia,SVK,2003,60.149384
Slovakia,SVK,2004,58.986843
Slovakia,SVK,2005,62.221733
Slovakia,SVK,2006,63.453278
Slovakia,SVK,2007,56.41912
Slovakia,SVK,2008,58.900063
Slovakia,SVK,2009,52.643295
Slovakia,SVK,2010,56.700207
Slovakia,SVK,2011,56.277176
Slovakia,SVK,2012,57.295784
Slovakia,SVK,2013,60.03789
Slovakia,SVK,2014,59.431732
Slovakia,SVK,2015,57.969604
Slovakia,SVK,2016,58.229218
Slovakia,SVK,2017,58.495674
Slovakia,SVK,2018,55.622124
Slovakia,SVK,2019,58.88077
Slovakia,SVK,2020,59.65429
Slovakia,SVK,2021,60.151222
Slovakia,SVK,2022,57.837643
Slovakia,SVK,2023,67.64965
Slovenia,SVN,1990,21.90908
Slovenia,SVN,1991,24.720192
Slovenia,SVN,1992,21.389545
Slovenia,SVN,1993,20.199673
Slovenia,SVN,1994,23.128912
Slovenia,SVN,1995,23.176613
Slovenia,SVN,1996,23.79098
Slovenia,SVN,1997,23.381542
Slovenia,SVN,1998,24.4431
Slovenia,SVN,1999,24.48011
Slovenia,SVN,2000,25.069958
Slovenia,SVN,2001,26.201635
Slovenia,SVN,2002,25.479088
Slovenia,SVN,2003,23.455921
Slovenia,SVN,2004,27.281963
Slovenia,SVN,2005,26.429003
Slovenia,SVN,2006,25.73374
Slovenia,SVN,2007,25.181274
Slovenia,SVN,2008,29.42455
Slovenia,SVN,2009,29.525928
Slovenia,SVN,2010,28.86895
Slovenia,SVN,2011,27.67981
Slovenia,SVN,2012,27.129059
Slovenia,SVN,2013,28.590748
Slovenia,SVN,2014,35.08577
Slovenia,SVN,2015,26.790777
Slovenia,SVN,2016,28.579197
Slovenia,SVN,2017,28.336449
Slovenia,SVN,2018,29.514269
Slovenia,SVN,2019,29.264069
Slovenia,SVN,2020,31.917933
Slovenia,SVN,2021,29.945652
Slovenia,SVN,2022,25.713015
Slovenia,SVN,2023,31.747412
South Africa,ZAF,1965,0.10940861
South Africa,ZAF,1966,0.10645166
South Africa,ZAF,1967,0.07688166
South Africa,ZAF,1968,0.07096777
South Africa,ZAF,1969,0.062096667
South Africa,ZAF,1970,0.07392472
South Africa,ZAF,1971,0.33118275
South Africa,ZAF,1972,2.4661288
South Africa,ZAF,1973,2.9126344
South Africa,ZAF,1974,3.3473117
South Africa,ZAF,1975,3.3118277
South Africa,ZAF,1976,5.5473113
South Africa,ZAF,1977,5.7483873
South Africa,ZAF,1978,5.6389785
South Africa,ZAF,1979,3.3827956
South Africa,ZAF,1980,2.9333334
South Africa,ZAF,1981,4.887903
South Africa,ZAF,1982,3.004301
South Africa,ZAF,1983,1.7594085
South Africa,ZAF,1984,12.7931595
South Africa,ZAF,1985,16.926552
South Africa,ZAF,1986,29.777836
South Africa,ZAF,1987,22.280407
South Africa,ZAF,1988,39.124043
South Africa,ZAF,1989,39.65191
South Africa,ZAF,1990,26.960722
South Africa,ZAF,1991,31.801075
South Africa,ZAF,1992,28.578495
South Africa,ZAF,1993,21.01789
South Africa,ZAF,1994,30.691187
South Africa,ZAF,1995,33.631
South Africa,ZAF,1996,37.50354
South Africa,ZAF,1997,42.538136
South Africa,ZAF,1998,44.046833
South Africa,ZAF,1999,39.200817
South Africa,ZAF,2000,41.72349
South Africa,ZAF,2001,36.6561
South Africa,ZAF,2002,41.664925
South Africa,ZAF,2003,39.542786
South Africa,ZAF,2004,41.631775
South Africa,ZAF,2005,36.28363
South Africa,ZAF,2006,37.073914
South Africa,ZAF,2007,41.061462
South Africa,ZAF,2008,40.76168
South Africa,ZAF,2009,40.2582
South Africa,ZAF,2010,40.794975
South Africa,ZAF,2011,44.712555
South Africa,ZAF,2012,39.152798
South Africa,ZAF,2013,42.731995
South Africa,ZAF,2014,48.132084
South Africa,ZAF,2015,50.834656
South Africa,ZAF,2016,61.861595
South Africa,ZAF,2017,70.01717
South Africa,ZAF,2018,63.568092
South Africa,ZAF,2019,67.94571
South Africa,ZAF,2020,62.654533
South Africa,ZAF,2021,78.917595
South Africa,ZAF,2022,76.80444
South Africa,ZAF,2023,75.27874
South America,,1965,117.04224
South America,,1966,130.3891
South America,,1967,137.95126
South America,,1968,146.52084
South America,,1969,158.00798
South America,,1970,191.36446
South America,,1971,213.27327
South America,,1972,242.38527
South America,,1973,271.96616
South America,,1974,315.05554
South America,,1975,347.48587
South America,,1976,385.7114
South America,,1977,428.87177
South America,,1978,478.64328
South America,,1979,544.45435
South America,,1980,609.8965
South America,,1981,615.70996
South America,,1982,670.48804
South America,,1983,736.27435
South America,,1984,821.8789
South America,,1985,902.5851
South America,,1986,970.5086
South America,,1987,1036.1481
South America,,1988,1071.473
South America,,1989,1103.9465
South America,,1990,1147.2178
South America,,1991,1220.9089
South America,,1992,1246.3916
South America,,1993,1336.0463
South America,,1994,1419.4757
South America,,1995,1474.9824
South America,,1996,1530.6011
South America,,1997,1613.5222
South America,,1998,1643.682
South America,,1999,1644.7631
South America,,2000,1720.3453
South America,,2001,1640.939
South America,,2002,1709.1628
South America,,2003,1770.6201
South America,,2004,1818.011
South America,,2005,1904.376
South America,,2006,1986.5812
South America,,2007,2075.9578
South America,,2008,2131.233
South America,,2009,2197.0588
South America,,2010,2238.4458
South America,,2011,2340.1685
South America,,2012,2309.771
South America,,2013,2289.2073
South America,,2014,2281.7107
South America,,2015,2308.4539
South America,,2016,2372.2349
South America,,2017,2450.069
South America,,2018,2562.0762
South America,,2019,2618.0125
South America,,2020,2592.844
South America,,2021,2576.032
South America,,2022,2834.472
South America,,2023,2995.0725
South Korea,KOR,1965,2.100725
South Korea,KOR,1966,2.9135866
South Korea,KOR,1967,2.8185163
South Korea,KOR,1968,2.7484713
South Korea,KOR,1969,4.2240944
South Korea,KOR,1970,3.6095493
South Korea,KOR,1971,3.9031546
South Korea,KOR,1972,4.045386
South Korea,KOR,1973,3.798149
South Korea,KOR,1974,5.6356015
South Korea,KOR,1975,4.976048
South Korea,KOR,1976,5.289051
South Korea,KOR,1977,4.3210707
South Korea,KOR,1978,11.940281
South Korea,KOR,1979,15.733318
South Korea,KOR,1980,15.545006
South Korea,KOR,1981,15.902254
South Korea,KOR,1982,15.790421
South Korea,KOR,1983,32.222385
South Korea,KOR,1984,39.36863
South Korea,KOR,1985,56.933064
South Korea,KOR,1986,89.52938
South Korea,KOR,1987,123.28017
South Korea,KOR,1988,119.66247
South Korea,KOR,1989,143.1638
South Korea,KOR,1990,163.91974
South Korea,KOR,1991,170.09375
South Korea,KOR,1992,169.57036
South Korea,KOR,1993,177.4777
South Korea,KOR,1994,173.3691
South Korea,KOR,1995,199.1598
South Korea,KOR,1996,218.22552
South Korea,KOR,1997,227.31345
South Korea,KOR,1998,267.35086
South Korea,KOR,1999,305.0524
South Korea,KOR,2000,321.3596
South Korea,KOR,2001,323.294
South Korea,KOR,2002,343.66687
South Korea,KOR,2003,375.7332
South Korea,KOR,2004,375.04248
South Korea,KOR,2005,415.22424
South Korea,KOR,2006,418.1745
South Korea,KOR,2007,401.71304
South Korea,KOR,2008,421.8628
South Korea,KOR,2009,412.03604
South Korea,KOR,2010,415.89185
South Korea,KOR,2011,434.35422
South Korea,KOR,2012,423.07855
South Korea,KOR,2013,398.6656
South Korea,KOR,2014,449.84882
South Korea,KOR,2015,475.61392
South Korea,KOR,2016,473.9803
South Korea,KOR,2017,448.54962
South Korea,KOR,2018,426.91724
South Korea,KOR,2019,471.65448
South Korea,KOR,2020,525.7572
South Korea,KOR,2021,539.45935
South Korea,KOR,2022,603.49316
South Korea,KOR,2023,614.93994
South and Central America (EI),,1965,131.16107
South and Central America (EI),,1966,145.26901
South and Central America (EI),,1967,153.38043
South and Central America (EI),,1968,162.61926
South and Central America (EI),,1969,175.02371
South and Central America (EI),,1970,209.54904
South and Central America (EI),,1971,236.61557
South and Central America (EI),,1972,266.39127
South and Central America (EI),,1973,296.6778
South and Central America (EI),,1974,340.9678
South and Central America (EI),,1975,372.777
South and Central America (EI),,1976,414.35452
South and Central America (EI),,1977,457.7551
South and Central America (EI),,1978,511.97888
South and Central America (EI),,1979,581.10846
South and Central America (EI),,1980,648.97943
South and Central America (EI),,1981,657.5856
South and Central America (EI),,1982,711.29553
South and Central America (EI),,1983,779.84576
South and Central America (EI),,1984,868.61365
South and Central America (EI),,1985,951.8358
South and Central America (EI),,1986,1025.4604
South and Central America (EI),,1987,1093.1394
South and Central America (EI),,1988,1131.7891
South and Central America (EI),,1989,1164.1447
South and Central America (EI),,1990,1210.0399
South and Central America (EI),,1991,1282.5969
South and Central America (EI),,1992,1305.0114
South and Central America (EI),,1993,1395.3484
South and Central America (EI),,1994,1475.4226
South and Central America (EI),,1995,1531.244
South and Central America (EI),,1996,1593.4772
South and Central America (EI),,1997,1675.0507
South and Central America (EI),,1998,1706.0239
South and Central America (EI),,1999,1718.0931
South and Central America (EI),,2000,1793.9734
South and Central America (EI),,2001,1708.925
South and Central America (EI),,2002,1780.3403
South and Central America (EI),,2003,1844.6115
South and Central America (EI),,2004,1895.3864
South and Central America (EI),,2005,1984.8527
South and Central America (EI),,2006,2067.17
South and Central America (EI),,2007,2154.0862
South and Central America (EI),,2008,2214.6875
South and Central America (EI),,2009,2278.9468
South and Central America (EI),,2010,2328.5137
South and Central America (EI),,2011,2430.8406
South and Central America (EI),,2012,2408.9536
South and Central America (EI),,2013,2390.5312
South and Central America (EI),,2014,2383.3372
South and Central America (EI),,2015,2416.972
South and Central America (EI),,2016,2486.8855
South and Central America (EI),,2017,2578.5012
South and Central America (EI),,2018,2694.9956
South and Central America (EI),,2019,2741.8645
South and Central America (EI),,2020,2730.085
South and Central America (EI),,2021,2725.7185
South and Central America (EI),,2022,2986.3618
South and Central America (EI),,2023,3133.0896
Spain,ESP,1965,58.214245
Spain,ESP,1966,80.601616
Spain,ESP,1967,66.996506
Spain,ESP,1968,72.35056
Spain,ESP,1969,92.84504
Spain,ESP,1970,84.890564
Spain,ESP,1971,101.40462
Spain,ESP,1972,118.557205
Spain,ESP,1973,104.24277
Spain,ESP,1974,111.04742
Spain,ESP,1975,98.84085
Spain,ESP,1976,83.93007
Spain,ESP,1977,136.6779
Spain,ESP,1978,141.73466
Spain,ESP,1979,157.00801
Spain,ESP,1980,103.24997
Spain,ESP,1981,93.385086
Spain,ESP,1982,104.30293
Spain,ESP,1983,112.01607
Spain,ESP,1984,160.36043
Spain,ESP,1985,174.04103
Spain,ESP,1986,186.3475
Spain,ESP,1987,199.87552
Spain,ESP,1988,249.5684
Spain,ESP,1989,218.37247
Spain,ESP,1990,230.9245
Spain,ESP,1991,240.1712
Spain,ESP,1992,216.39224
Spain,ESP,1993,233.37152
Spain,ESP,1994,242.86627
Spain,ESP,1995,229.76639
Spain,ESP,1996,282.10028
Spain,ESP,1997,266.64978
Spain,ESP,1998,276.8754
Spain,ESP,1999,248.26666
Spain,ESP,2000,282.74548
Spain,ESP,2001,325.26068
Spain,ESP,2002,279.01166
Spain,ESP,2003,336.5584
Spain,ESP,2004,323.1972
Spain,ESP,2005,278.498
Spain,ESP,2006,313.32108
Spain,ESP,2007,320.06616
Spain,ESP,2008,344.9616
Spain,ESP,2009,364.83948
Spain,ESP,2010,456.0694
Spain,ESP,2011,418.86908
Spain,ESP,2012,435.07593
Spain,ESP,2013,466.84424
Spain,ESP,2014,464.77692
Spain,ESP,2015,427.20572
Spain,ESP,2016,450.40662
Spain,ESP,2017,404.85822
Spain,ESP,2018,446.03174
Spain,ESP,2019,429.53525
Spain,ESP,2020,471.84186
Spain,ESP,2021,497.1493
Spain,ESP,2022,492.57574
Spain,ESP,2023,533.53326
Sri Lanka,LKA,1965,1.0793011
Sri Lanka,LKA,1966,1.1798389
Sri Lanka,LKA,1967,1.2123655
Sri Lanka,LKA,1968,1.401613
Sri Lanka,LKA,1969,1.6233872
Sri Lanka,LKA,1970,2.1890593
Sri Lanka,LKA,1971,2.4409945
Sri Lanka,LKA,1972,2.5048654
Sri Lanka,LKA,1973,2.0571775
Sri Lanka,LKA,1974,2.9498925
Sri Lanka,LKA,1975,3.1834946
Sri Lanka,LKA,1976,3.2807796
Sri Lanka,LKA,1977,3.5894892
Sri Lanka,LKA,1978,4.0401344
Sri Lanka,LKA,1979,4.3225265
Sri Lanka,LKA,1980,4.37664
Sri Lanka,LKA,1981,4.6472044
Sri Lanka,LKA,1982,4.753656
Sri Lanka,LKA,1983,3.5992475
Sri Lanka,LKA,1984,6.1866126
Sri Lanka,LKA,1985,7.0837636
Sri Lanka,LKA,1986,7.821532
Sri Lanka,LKA,1987,6.4373655
Sri Lanka,LKA,1988,7.678414
Sri Lanka,LKA,1989,8.283118
Sri Lanka,LKA,1990,9.29914
Sri Lanka,LKA,1991,9.215753
Sri Lanka,LKA,1992,8.574973
Sri Lanka,LKA,1993,11.2247305
Sri Lanka,LKA,1994,12.091425
Sri Lanka,LKA,1995,13.3481455
Sri Lanka,LKA,1996,9.615833
Sri Lanka,LKA,1997,10.193541
Sri Lanka,LKA,1998,11.576465
Sri Lanka,LKA,1999,12.3631525
Sri Lanka,LKA,2000,9.486137
Sri Lanka,LKA,2001,9.172499
Sri Lanka,LKA,2002,7.896961
Sri Lanka,LKA,2003,9.641612
Sri Lanka,LKA,2004,8.574645
Sri Lanka,LKA,2005,9.933454
Sri Lanka,LKA,2006,13.239856
Sri Lanka,LKA,2007,11.214336
Sri Lanka,LKA,2008,11.676656
Sri Lanka,LKA,2009,10.968941
Sri Lanka,LKA,2010,15.938223
Sri Lanka,LKA,2011,13.023119
Sri Lanka,LKA,2012,9.555078
Sri Lanka,LKA,2013,19.647856
Sri Lanka,LKA,2014,13.306982
Sri Lanka,LKA,2015,17.34208
Sri Lanka,LKA,2016,12.703047
Sri Lanka,LKA,2017,12.516438
Sri Lanka,LKA,2018,18.954441
Sri Lanka,LKA,2019,15.296005
Sri Lanka,LKA,2020,16.458967
Sri Lanka,LKA,2021,23.959097
Sri Lanka,LKA,2022,24.054026
Sri Lanka,LKA,2023,22.216251
Sweden,SWE,1965,137.32338
Sweden,SWE,1966,134.63817
Sweden,SWE,1967,145.88005
Sweden,SWE,1968,144.18596
Sweden,SWE,1969,123.863945
Sweden,SWE,1970,123.25641
Sweden,SWE,1971,154.56505
Sweden,SWE,1972,163.79585
Sweden,SWE,1973,184.30455
Sweden,SWE,1974,176.29987
Sweden,SWE,1975,205.4163
Sweden,SWE,1976,208.64804
Sweden,SWE,1977,215.83676
Sweden,SWE,1978,239.135
Sweden,SWE,1979,241.41907
Sweden,SWE,1980,251.5337
Sweden,SWE,1981,286.5437
Sweden,SWE,1982,276.81894
Sweden,SWE,1983,308.87637
Sweden,SWE,1984,351.2146
Sweden,SWE,1985,381.84857
Sweden,SWE,1986,385.0035
Sweden,SWE,1987,409.9487
Sweden,SWE,1988,410.16498
Sweden,SWE,1989,405.31598
Sweden,SWE,1990,414.1045
Sweden,SWE,1991,410.81305
Sweden,SWE,1992,406.7086
Sweden,SWE,1993,402.0266
Sweden,SWE,1994,389.6706
Sweden,SWE,1995,407.62863
Sweden,SWE,1996,370.93805
Sweden,SWE,1997,412.07477
Sweden,SWE,1998,439.59515
Sweden,SWE,1999,429.3325
Sweden,SWE,2000,409.443
Sweden,SWE,2001,449.19733
Sweden,SWE,2002,399.94147
Sweden,SWE,2003,360.0275
Sweden,SWE,2004,416.28015
Sweden,SWE,2005,435.3203
Sweden,SWE,2006,389.97006
Sweden,SWE,2007,407.39603
Sweden,SWE,2008,409.39734
Sweden,SWE,2009,370.32434
Sweden,SWE,2010,392.92053
Sweden,SWE,2011,403.48505
Sweden,SWE,2012,448.91382
Sweden,SWE,2013,410.87585
Sweden,SWE,2014,413.64355
Sweden,SWE,2015,435.97632
Sweden,SWE,2016,417.9375
Sweden,SWE,2017,437.3801
Sweden,SWE,2018,433.81702
Sweden,SWE,2019,447.7297
Sweden,SWE,2020,437.30774
Sweden,SWE,2021,456.93115
Sweden,SWE,2022,462.52338
Sweden,SWE,2023,442.72504
Switzerland,CHE,1965,71.25541
Switzerland,CHE,1966,81.37222
Switzerland,CHE,1967,88.266754
Switzerland,CHE,1968,87.276535
Switzerland,CHE,1969,85.03863
Switzerland,CHE,1970,91.2742
Switzerland,CHE,1971,89.828964
Switzerland,CHE,1972,82.55583
Switzerland,CHE,1973,96.52103
Switzerland,CHE,1974,102.40603
Switzerland,CHE,1975,117.342834
Switzerland,CHE,1976,98.96344
Switzerland,CHE,1977,126.192604
Switzerland,CHE,1978,117.45791
Switzerland,CHE,1979,122.189415
Switzerland,CHE,1980,140.16443
Switzerland,CHE,1981,148.75539
Switzerland,CHE,1982,150.55214
Switzerland,CHE,1983,149.52194
Switzerland,CHE,1984,141.89752
Switzerland,CHE,1985,159.5061
Switzerland,CHE,1986,162.39163
Switzerland,CHE,1987,168.98172
Switzerland,CHE,1988,171.70667
Switzerland,CHE,1989,154.0787
Switzerland,CHE,1990,156.11401
Switzerland,CHE,1991,160.93582
Switzerland,CHE,1992,164.33374
Switzerland,CHE,1993,173.18129
Switzerland,CHE,1994,185.95757
Switzerland,CHE,1995,176.00134
Switzerland,CHE,1996,157.83641
Switzerland,CHE,1997,174.40005
Switzerland,CHE,1998,174.00215
Switzerland,CHE,1999,190.99326
Switzerland,CHE,2000,186.14722
Switzerland,CHE,2001,199.3002
Switzerland,CHE,2002,181.36899
Switzerland,CHE,2003,179.82718
Switzerland,CHE,2004,174.4837
Switzerland,CHE,2005,156.5043
Switzerland,CHE,2006,167.3519
Switzerland,CHE,2007,178.937
Switzerland,CHE,2008,179.65776
Switzerland,CHE,2009,177.68672
Switzerland,CHE,2010,175.2998
Switzerland,CHE,2011,165.78215
Switzerland,CHE,2012,179.3493
Switzerland,CHE,2013,180.16492
Switzerland,CHE,2014,183.35373
Switzerland,CHE,2015,172.14136
Switzerland,CHE,2016,157.71535
Switzerland,CHE,2017,155.33221
Switzerland,CHE,2018,166.69751
Switzerland,CHE,2019,177.29752
Switzerland,CHE,2020,171.88937
Switzerland,CHE,2021,158.2251
Switzerland,CHE,2022,153.59264
Switzerland,CHE,2023,178.75333
Taiwan,TWN,1965,7.646774
Taiwan,TWN,1966,7.868548
Taiwan,TWN,1967,7.7887096
Taiwan,TWN,1968,11.425807
Taiwan,TWN,1969,9.024731
Taiwan,TWN,1970,8.471774
Taiwan,TWN,1971,9.140054
Taiwan,TWN,1972,10.751613
Taiwan,TWN,1973,10.050806
Taiwan,TWN,1974,13.912635
Taiwan,TWN,1975,15.55672
Taiwan,TWN,1976,12.661828
Taiwan,TWN,1977,12.176882
Taiwan,TWN,1978,22.260572
Taiwan,TWN,1979,31.4632
Taiwan,TWN,1980,31.916935
Taiwan,TWN,1981,44.437546
Taiwan,TWN,1982,51.288162
Taiwan,TWN,1983,68.401146
Taiwan,TWN,1984,82.74874
Taiwan,TWN,1985,99.26621
Taiwan,TWN,1986,94.58388
Taiwan,TWN,1987,110.300064
Taiwan,TWN,1988,100.802765
Taiwan,TWN,1989,95.23789
Taiwan,TWN,1990,112.80127
Taiwan,TWN,1991,112.307106
Taiwan,TWN,1992,116.25477
Taiwan,TWN,1993,110.372574
Taiwan,TWN,1994,114.73283
Taiwan,TWN,1995,115.74413
Taiwan,TWN,1996,122.74824
Taiwan,TWN,1997,120.10379
Taiwan,TWN,1998,124.884796
Taiwan,TWN,1999,125.20377
Taiwan,TWN,2000,126.08391
Taiwan,TWN,2001,119.24489
Taiwan,TWN,2002,124.04777
Taiwan,TWN,2003,122.76251
Taiwan,TWN,2004,124.42503
Taiwan,TWN,2005,127.66714
Taiwan,TWN,2006,127.208206
Taiwan,TWN,2007,130.6881
Taiwan,TWN,2008,129.84048
Taiwan,TWN,2009,129.98094
Taiwan,TWN,2010,131.68076
Taiwan,TWN,2011,133.18971
Taiwan,TWN,2012,132.81712
Taiwan,TWN,2013,135.80527
Taiwan,TWN,2014,133.81186
Taiwan,TWN,2015,118.87243
Taiwan,TWN,2016,111.84952
Taiwan,TWN,2017,86.8109
Taiwan,TWN,2018,100.089066
Taiwan,TWN,2019,118.29718
Taiwan,TWN,2020,115.53854
Taiwan,TWN,2021,112.06505
Taiwan,TWN,2022,118.123566
Taiwan,TWN,2023,110.506996
Thailand,THA,1965,2.4868279
Thailand,THA,1966,3.1462364
Thailand,THA,1967,4.0451612
Thailand,THA,1968,4.15457
Thailand,THA,1969,3.0930107
Thailand,THA,1970,5.2841396
Thailand,THA,1971,6.055914
Thailand,THA,1972,5.1096773
Thailand,THA,1973,5.5591397
Thailand,THA,1974,7.268279
Thailand,THA,1975,10.050806
Thailand,THA,1976,10.754569
Thailand,THA,1977,9.65457
Thailand,THA,1978,6.239247
Thailand,THA,1979,9.648656
Thailand,THA,1980,3.7642472
Thailand,THA,1981,8.7940855
Thailand,THA,1982,11.343011
Thailand,THA,1983,10.82258
Thailand,THA,1984,12.067473
Thailand,THA,1985,10.914247
Thailand,THA,1986,16.357178
Thailand,THA,1987,12.009934
Thailand,THA,1988,11.090961
Thailand,THA,1989,16.3684
Thailand,THA,1990,14.569048
Thailand,THA,1991,13.416619
Thailand,THA,1992,12.364134
Thailand,THA,1993,10.775665
Thailand,THA,1994,13.183131
Thailand,THA,1995,19.950773
Thailand,THA,1996,21.995434
Thailand,THA,1997,21.814014
Thailand,THA,1998,16.035154
Thailand,THA,1999,11.510119
Thailand,THA,2000,19.102318
Thailand,THA,2001,20.120995
Thailand,THA,2002,23.904137
Thailand,THA,2003,24.835674
Thailand,THA,2004,22.926529
Thailand,THA,2005,22.614944
Thailand,THA,2006,29.87829
Thailand,THA,2007,32.007874
Thailand,THA,2008,32.175335
Thailand,THA,2009,34.329334
Thailand,THA,2010,33.559574
Thailand,THA,2011,43.290325
Thailand,THA,2012,50.60778
Thailand,THA,2013,51.391052
Thailand,THA,2014,59.150043
Thailand,THA,2015,59.345688
Thailand,THA,2016,66.62082
Thailand,THA,2017,78.35405
Thailand,THA,2018,97.083336
Thailand,THA,2019,105.899345
Thailand,THA,2020,98.797
Thailand,THA,2021,100.256165
Thailand,THA,2022,103.48483
Thailand,THA,2023,109.07814
Trinidad and Tobago,TTO,2010,0.01223475
Trinidad and Tobago,TTO,2011,0.012160139
Trinidad and Tobago,TTO,2012,0.017076777
Trinidad and Tobago,TTO,2013,0.016973889
Trinidad and Tobago,TTO,2014,0.01687225
Trinidad and Tobago,TTO,2015,0.016844543
Trinidad and Tobago,TTO,2016,0.016744863
Trinidad and Tobago,TTO,2017,0.016646381
Trinidad and Tobago,TTO,2018,0.016549017
Trinidad and Tobago,TTO,2019,0.016488004
Trinidad and Tobago,TTO,2020,0.016427437
Trinidad and Tobago,TTO,2021,0.016367316
Trinidad and Tobago,TTO,2022,0.016307615
Trinidad and Tobago,TTO,2023,0.016248386
Turkey,TUR,1965,6.7625003
Turkey,TUR,1966,7.3031855
Turkey,TUR,1967,7.5952077
Turkey,TUR,1968,9.959253
Turkey,TUR,1969,10.754745
Turkey,TUR,1970,9.497862
Turkey,TUR,1971,8.235471
Turkey,TUR,1972,10.033421
Turkey,TUR,1973,8.32709
Turkey,TUR,1974,10.583851
Turkey,TUR,1975,18.159168
Turkey,TUR,1976,25.27814
